local_authority_name,year_quarter,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,LGVs,HGVs_2_rigid_axle,HGVs_3_rigid_axle,HGVs_4_or_more_rigid_axle,HGVs_3_or_4_articulated_axle,HGVs_5_articulated_axle,HGVs_6_articulated_axle,all_HGVs,all_motor_vehicles,year,region_id,region_name,region_ons_code,local_authority_id,local_authority_code,easting,northing,latitude,longitude,count_records
Barnet,2011Q2,900.0,7613.0,365060.0,5447.0,62398.0,14605.0,3419.0,4115.0,705.0,2339.0,2879.0,28062.0,468580.0,2011.0,6.0,London,E12000007,57.0,E09000003,"528000, 522500, 525070, 522000, 527504, 517650, 521110, 527000, 519450, 525467, 522170, 527550, 524500, 525400, 524640, 525800, 519146, 521840, 527347, 520700","188800, 192000, 189060, 195460, 192140, 192656, 189330, 196000, 192800, 191270, 189100, 193070, 195380, 191291, 186300, 192600, 194270, 197475, 194797, 189550","51.589078242, 51.587520736, 51.605830878, 51.590855961, 51.613547226, 51.649760277, 51.62135608, 51.583757877, 51.613654631, 51.622400355, 51.634946204, 51.619292236, 51.587089681, 51.662245079, 51.644715081, 51.606487115, 51.637572676, 51.620126294, 51.642776332, 51.561721854","-0.159550095, -0.204256905, -0.250862871, -0.275935763, -0.168381002, -0.241707328, -0.257957228, -0.199341371, -0.301431093, -0.280373848, -0.237952792, -0.191193955, -0.197111234, -0.152738285, -0.238193405, -0.158719299, -0.233205841, -0.161198943, -0.1896052, -0.1841612",480.0
Barnet,2011Q3,503.0,4185.0,207530.0,3988.0,38518.0,9242.0,1301.0,1872.0,428.0,925.0,2177.0,15945.0,270166.0,2011.0,6.0,London,E12000007,57.0,E09000003,"523168, 524130, 523781, 521000, 524300, 526253, 521230, 523791, 525200, 520150, 523000, 526650","192800, 192449, 189000, 197000, 196540, 189103, 188400, 188114, 187000, 194300, 191773, 192031","51.612872712, 51.586648556, 51.586194107, 51.621025307, 51.578308347, 51.634687942, 51.581049435, 51.567983868, 51.658051581, 51.654587436, 51.611189393, 51.617401079","-0.265315076, -0.253557068, -0.226223456, -0.215058416, -0.209711573, -0.194987723, -0.204423267, -0.24894224, -0.213624495, -0.222379761, -0.172264461, -0.179047848",288.0
Barnet,2011Q4,649.0,2017.0,106905.0,2065.0,17478.0,4078.0,750.0,651.0,129.0,284.0,477.0,6369.0,134834.0,2011.0,6.0,London,E12000007,57.0,E09000003,"524000, 522050, 521265, 520760, 526330, 523292","188160, 193000, 187540, 189431, 195000, 192855","51.573101741, 51.640848414, 51.590251293, 51.579098851, 51.621652679, 51.621462618","-0.256264113, -0.212102024, -0.22164967, -0.240010473, -0.176534506, -0.249712057",132.0
Barnet,2012Q1,186.0,3781.0,164245.0,2422.0,36601.0,9420.0,1342.0,2418.0,303.0,463.0,2254.0,16200.0,223249.0,2012.0,6.0,London,E12000007,57.0,E09000003,"520760, 523380, 522280, 524900","195000, 187700, 189400","51.574675556, 51.589618885, 51.640848414, 51.574914992","-0.256264113, -0.236852872, -0.220987695, -0.198461147",96.0
Barnet,2012Q2,1425.0,10346.0,437202.0,8534.0,92288.0,21869.0,2942.0,5061.0,900.0,1407.0,4842.0,37021.0,585391.0,2012.0,6.0,London,E12000007,57.0,E09000003,"518400, 523781, 523791, 527504, 525467, 521000, 526000, 527550, 526400, 525000, 526030, 523600, 525400, 526300, 524130, 525800, 519146, 521840, 527347, 523000, 522751","192000, 191620, 192656, 193300, 191773, 192800, 191270, 193070, 190000, 195380, 195000, 191291, 186440, 189000, 188114, 192100, 193900, 194797, 189550, 188400, 187380","51.571936874, 51.621025307, 51.562995526, 51.590855961, 51.605830878, 51.609324865, 51.639693324, 51.630037489, 51.586194107, 51.620126294, 51.642776332, 51.613654631, 51.61357135, 51.59529746, 51.626071365, 51.578308347, 51.613548928, 51.611189393, 51.606487115, 51.637572676, 51.581049435, 51.622400355","-0.253557068, -0.226223456, -0.230171368, -0.159550095, -0.181794519, -0.180146523, -0.290926928, -0.241707328, -0.280373848, -0.158719299, -0.175848233, -0.198070795, -0.191193955, -0.195415409, -0.209711573, -0.161198943, -0.1896052, -0.215058416, -0.213624495, -0.217005718, -0.177291709, -0.1841612",504.0
Barnet,2012Q3,203.0,4726.0,198937.0,2218.0,40097.0,8660.0,916.0,2805.0,151.0,703.0,1735.0,14970.0,260948.0,2012.0,6.0,London,E12000007,57.0,E09000003,"524000, 522500, 522440, 526253, 524500, 521110, 526650","196000, 189060, 189103, 190000, 189330, 187540, 192031","51.573101741, 51.587089681, 51.589078242, 51.649760277, 51.595550533, 51.612872712, 51.586648556","-0.204256905, -0.212102024, -0.233743813, -0.250862871, -0.233205841, -0.172264461, -0.179047848",168.0
Barnet,2012Q4,99.0,1093.0,63294.0,674.0,14159.0,3337.0,369.0,437.0,89.0,160.0,865.0,5257.0,84477.0,2012.0,6.0,London,E12000007,57.0,E09000003,"521265, 523292, 525870","190000, 192855, 189431","51.590251293, 51.59479532, 51.621462618","-0.18425171, -0.249712057, -0.22164967",72.0
Barnet,2013Q1,191.0,2165.0,133042.0,1556.0,29362.0,5809.0,851.0,1336.0,57.0,913.0,1471.0,10437.0,176562.0,2013.0,6.0,London,E12000007,57.0,E09000003,"523781, 518540, 526000, 524500, 524860","189830, 193000, 188114, 189330, 190300","51.597715928, 51.623345743, 51.578308347, 51.589078242, 51.593238532","-0.204256905, -0.198718298, -0.182436946, -0.289006811, -0.215058416",120.0
Barnet,2013Q2,2028.0,9395.0,428673.0,8363.0,84735.0,12939.0,2058.0,3766.0,597.0,2125.0,4467.0,25952.0,557118.0,2013.0,6.0,London,E12000007,57.0,E09000003,"522500, 521230, 523791, 519450, 525467, 526620, 522400, 526500, 524870, 525000, 520150, 525400, 524000, 524130, 525800, 519146, 521840, 527347, 526330, 522751","192000, 189060, 190600, 185870, 192656, 196120, 191000, 191773, 192800, 193070, 190000, 191291, 196540, 186050, 189000, 188500, 188120, 191980, 194797, 189550, 187380, 194300","51.571936874, 51.634687942, 51.590855961, 51.578093523, 51.649988146, 51.603641086, 51.62135608, 51.559490627, 51.586194107, 51.637572676, 51.620126294, 51.595017653, 51.613654631, 51.587089681, 51.55809348, 51.612486217, 51.654587436, 51.600019451, 51.611189393, 51.606487115, 51.582078635, 51.622400355","-0.265315076, -0.230171368, -0.234843572, -0.174801282, -0.275935763, -0.176901876, -0.173213762, -0.212690649, -0.241707328, -0.280373848, -0.197473696, -0.191193955, -0.194623213, -0.198209332, -0.209711573, -0.1896052, -0.233205841, -0.24894224, -0.213624495, -0.198680671, -0.1841612, -0.161198943",528.0
Barnet,2013Q3,130.0,4756.0,223251.0,2898.0,53027.0,9998.0,1926.0,3532.0,256.0,1296.0,2936.0,19944.0,303876.0,2013.0,6.0,London,E12000007,57.0,E09000003,"523168, 521000, 527000, 523000, 523380, 520760, 526650, 527550","192800, 188800, 192449, 191270, 188400, 187700, 195000, 192031","51.574675556, 51.621025307, 51.640848414, 51.605830878, 51.581049435, 51.583757877, 51.617401079, 51.612872712","-0.256264113, -0.253557068, -0.159550095, -0.220987695, -0.226223456, -0.168381002, -0.222379761, -0.172264461",192.0
Barnet,2013Q4,181.0,1263.0,58642.0,969.0,10551.0,1520.0,263.0,525.0,13.0,62.0,86.0,2469.0,73894.0,2013.0,6.0,London,E12000007,57.0,E09000003,"524000, 521500, 523292","193250, 187540, 189431","51.624961872, 51.573101741, 51.590251293","-0.212102024, -0.246182299, -0.22164967",72.0
Barnet,2014Q2,358.0,6843.0,303987.0,2800.0,71293.0,14255.0,1729.0,3271.0,827.0,2253.0,2697.0,25032.0,409955.0,2014.0,6.0,London,E12000007,57.0,E09000003,"524000, 518400, 524130, 522500, 525800, 519146, 526253, 523791, 523600, 527504, 527347, 521110, 525400, 525467, 522751","196000, 189060, 189000, 194797, 189550, 189103, 190000, 192656, 193070, 187380, 187540, 193300, 195380, 191291, 191773","51.637572676, 51.586648556, 51.620126294, 51.642776332, 51.622400355, 51.586194107, 51.571936874, 51.573101741, 51.649760277, 51.590855961, 51.59529746, 51.626071365, 51.587089681, 51.611189393, 51.606487115","-0.212102024, -0.191193955, -0.230171368, -0.209711573, -0.250862871, -0.217005718, -0.290926928, -0.233205841, -0.213624495, -0.1896052, -0.161198943, -0.1841612, -0.179047848, -0.158719299, -0.280373848",360.0
Barnet,2014Q3,442.0,7935.0,302525.0,3585.0,72528.0,17728.0,1614.0,3152.0,843.0,3017.0,2332.0,28686.0,415259.0,2014.0,6.0,London,E12000007,57.0,E09000003,"523168, 524900, 524100, 523000, 521840, 523380, 520760, 526650, 527550","192000, 192449, 191270, 188400, 187700, 189400, 195000, 192031","51.574675556, 51.589618885, 51.640848414, 51.605830878, 51.581049435, 51.613654631, 51.589795483, 51.617401079, 51.612872712","-0.256264113, -0.226223456, -0.159550095, -0.220987695, -0.198461147, -0.241707328, -0.210003079, -0.222379761, -0.172264461",216.0
Barnet,2014Q4,260.0,4712.0,216366.0,2262.0,53053.0,12909.0,1271.0,2327.0,586.0,1689.0,2152.0,20934.0,297327.0,2014.0,6.0,London,E12000007,57.0,E09000003,"523781, 522440, 521000, 525870, 518000, 521265, 524500, 523292","192800, 190000, 193200, 188114, 189330, 189431, 192855","51.595550533, 51.589078242, 51.59479532, 51.621025307, 51.625256573, 51.578308347, 51.590251293, 51.621462618","-0.204256905, -0.253557068, -0.18425171, -0.233743813, -0.296736445, -0.215058416, -0.22164967, -0.249712057",192.0
Barnet,2015Q1,1013.0,7555.0,323691.0,4880.0,73667.0,17355.0,1486.0,2940.0,807.0,2370.0,2373.0,27332.0,437124.0,,,,,,,,,,,
Barnet,2015Q2,1736.0,13315.0,559910.0,8676.0,126458.0,29684.0,2477.0,4807.0,1309.0,3825.0,4169.0,46271.0,754630.0,2015.0,6.0,London,E12000007,57.0,E09000003,"523781, 524430, 523791, 527504, 519450, 525467, 521000, 526253, 520760, 525000, 523600, 526930, 520150, 525400, 524000, 524130, 524900, 525800, 519146, 523500, 521840, 527347, 523000, 522751","192000, 192656, 187540, 191773, 192800, 193070, 189103, 190000, 195380, 195000, 191291, 196420, 189000, 187470, 188114, 189400, 189540, 194797, 189550, 194160, 187380, 194300","51.640848414, 51.572252041, 51.634687942, 51.573101741, 51.590855961, 51.591727288, 51.589618885, 51.621025307, 51.595114917, 51.611189393, 51.586648556, 51.606487115, 51.637572676, 51.620126294, 51.642776332, 51.62135608, 51.586194107, 51.65290542, 51.590036454, 51.613654631, 51.594557711, 51.59529746, 51.578308347, 51.632705018, 51.571936874, 51.622400355","-0.265315076, -0.212102024, -0.230171368, -0.256264113, -0.254680946, -0.198461147, -0.253557068, -0.275935763, -0.216984199, -0.208963505, -0.280373848, -0.158719299, -0.241707328, -0.168957215, -0.197704778, -0.191193955, -0.205029473, -0.215058416, -0.225873427, -0.217005718, -0.209711573, -0.213624495, -0.1896052, -0.161198943, -0.1841612, -0.179047848",624.0
Barnet,2015Q3,995.0,7251.0,307091.0,3610.0,77069.0,19284.0,1640.0,3336.0,968.0,2980.0,2612.0,30820.0,425841.0,2015.0,6.0,London,E12000007,57.0,E09000003,"523168, 522440, 526600, 525870, 521330, 523380, 524500, 521110, 521750, 526650, 527550","196000, 190880, 188930, 192449, 191270, 190000, 188400, 189330, 187700, 192031","51.612872712, 51.595550533, 51.589078242, 51.605830878, 51.574675556, 51.58617424, 51.649760277, 51.581320575, 51.59479532, 51.602540228, 51.617401079","-0.204256905, -0.159550095, -0.233743813, -0.220987695, -0.250130225, -0.250862871, -0.244254655, -0.18425171, -0.1734014, -0.222379761, -0.172264461",264.0
Barnet,2015Q4,308.0,2098.0,104071.0,2354.0,17475.0,3098.0,340.0,677.0,144.0,306.0,339.0,4904.0,130902.0,2015.0,6.0,London,E12000007,57.0,E09000003,"522500, 521265, 520050, 523000, 523292","189060, 190570, 188400, 189431, 192855","51.581049435, 51.601187135, 51.590251293, 51.621462618, 51.587089681","-0.268035952, -0.249712057, -0.22164967, -0.226223456, -0.233205841",120.0
Barnet,2016Q1,739.0,2759.0,126280.0,2588.0,27829.0,4531.0,604.0,890.0,308.0,560.0,1005.0,7898.0,167353.0,,,,,,,,,,,
Barnet,2016Q2,1784.0,7077.0,303127.0,5897.0,71212.0,12531.0,1585.0,2470.0,851.0,1600.0,2765.0,21802.0,409115.0,2016.0,6.0,London,E12000007,57.0,E09000003,"528000, 522500, 523781, 523400, 523791, 522000, 527504, 525467, 527400, 524969, 526253, 522170, 519000, 524900, 525800, 519146, 527347, 523000, 526330, 522751","189060, 195460, 192140, 192656, 188950, 191773, 189100, 193070, 189103, 195380, 191291, 190529, 189000, 191950, 188114, 189400, 193000, 194797, 188400, 187380","51.613812159, 51.589618885, 51.587520736, 51.621652679, 51.586354282, 51.585015687, 51.613547226, 51.599749769, 51.587089681, 51.622400355, 51.578308347, 51.644715081, 51.571936874, 51.611189393, 51.606487115, 51.637572676, 51.586648556, 51.620126294, 51.642776332, 51.581049435","-0.282721259, -0.226223456, -0.198461147, -0.220242854, -0.162556539, -0.197063936, -0.230171368, -0.179047848, -0.280373848, -0.237952792, -0.176534506, -0.152738285, -0.233205841, -0.238193405, -0.161198943, -0.1896052, -0.215058416, -0.158719299, -0.213624495, -0.1841612",480.0
Barnet,2016Q3,127.0,492.0,35629.0,422.0,7068.0,678.0,132.0,106.0,55.0,58.0,211.0,1240.0,44851.0,2016.0,6.0,London,E12000007,57.0,E09000003,"528000, 526650, 522300, 523168","192449, 190660, 195670, 192031","51.601512365, 51.645269868, 51.612872712, 51.617401079","-0.15144916, -0.222379761, -0.172264461, -0.235534069",96.0
Barnet,2016Q4,305.0,707.0,40083.0,1444.0,5207.0,385.0,95.0,93.0,19.0,23.0,38.0,653.0,48094.0,2016.0,6.0,London,E12000007,57.0,E09000003,"520000, 525000, 521265, 517650, 523292","190400, 192460, 189431, 192855, 194270","51.61818356, 51.598583593, 51.590251293, 51.621462618, 51.634946204","-0.196662514, -0.249712057, -0.22164967, -0.301431093, -0.268111221",120.0
Barnet,2017Q1,135.0,1705.0,92841.0,877.0,19722.0,2179.0,355.0,780.0,193.0,311.0,507.0,4325.0,119470.0,2017.0,6.0,London,E12000007,57.0,E09000003,"521000, 518400, 523600","192800, 190000, 193300","51.59529746, 51.621025307, 51.626071365","-0.253557068, -0.290926928, -0.217005718",72.0
Barnet,2017Q2,1436.0,5635.0,264536.0,5879.0,58055.0,6638.0,1152.0,2083.0,495.0,1010.0,1094.0,12472.0,346577.0,2017.0,6.0,London,E12000007,57.0,E09000003,"528000, 523791, 527504, 523031, 527000, 525467, 522528, 526500, 520760, 520000, 524100, 522440, 525000, 526030, 524500, 525800, 519146, 527347, 523000","188800, 191400, 191000, 193900, 194797, 193070, 190000, 188400, 193170, 192656, 195380, 187510, 189400, 195000, 187382, 191291, 196700, 191773","51.581049435, 51.640848414, 51.603641086, 51.60865715, 51.639693324, 51.630037489, 51.583757877, 51.622803428, 51.655311322, 51.589795483, 51.573044218, 51.572003308, 51.611189393, 51.606487115, 51.637572676, 51.620126294, 51.642776332, 51.622400355, 51.595550533","-0.256264113, -0.174801282, -0.226223456, -0.268473779, -0.180146523, -0.168381002, -0.201640176, -0.233386781, -0.226087737, -0.280373848, -0.233743813, -0.195415409, -0.152362382, -0.161198943, -0.1841612, -0.1896052, -0.158719299, -0.210003079, -0.213624495",456.0
Barnet,2017Q3,300.0,3000.0,148404.0,1528.0,35542.0,5377.0,770.0,1612.0,457.0,755.0,1407.0,10378.0,198852.0,2017.0,6.0,London,E12000007,57.0,E09000003,"523168, 523781, 518540, 526253, 521840, 525680, 521110, 526650","192000, 196000, 192449, 193000, 189103, 190000, 188114, 192031","51.594837699, 51.649760277, 51.578308347, 51.623345743, 51.613654631, 51.617401079, 51.612872712, 51.586648556","-0.289006811, -0.186993199, -0.241707328, -0.250862871, -0.215058416, -0.222379761, -0.172264461, -0.179047848",192.0
Barnet,2017Q4,471.0,6207.0,227414.0,2149.0,58330.0,9746.0,1245.0,2036.0,632.0,944.0,2220.0,16823.0,310923.0,2017.0,6.0,London,E12000007,57.0,E09000003,"524900, 522500, 521265, 525780, 524500, 526330, 523292","189060, 189895, 191980, 189330, 189431, 189400, 192855","51.589618885, 51.589078242, 51.593871787, 51.587089681, 51.612486217, 51.590251293, 51.621462618","-0.204256905, -0.185587913, -0.176901876, -0.198461147, -0.233205841, -0.22164967, -0.249712057",168.0
Barnet,2018Q1,805.0,3213.0,131192.0,2438.0,30566.0,4444.0,606.0,1171.0,247.0,396.0,1045.0,7909.0,175317.0,,,,,,,,,,,
Barnet,2018Q2,1528.0,4707.0,207294.0,3873.0,46257.0,5853.0,850.0,1600.0,391.0,689.0,1375.0,10758.0,272889.0,2018.0,6.0,London,E12000007,57.0,E09000003,"524679, 522121, 521230, 523791, 527504, 525467, 526620, 526000, 528056, 520636, 522187, 525400, 521948, 524000, 525800, 519146, 527211, 521970, 527347, 522751","191620, 190600, 192656, 187540, 192405, 187927, 191773, 190634, 197547, 193070, 194098, 195380, 190262, 191291, 196540, 188000, 194797, 189550, 187380, 194041","51.590854, 51.5731, 51.609323, 51.654586, 51.600018, 51.571935, 51.576988, 51.63192, 51.631129, 51.622399, 51.601636, 51.662882, 51.616106, 51.59801, 51.611188, 51.606485, 51.637571, 51.620125, 51.642775, 51.577677","-0.24894231, -0.17321384, -0.23017144, -0.23906736, -0.15121496, -0.28037392, -0.16403119, -0.18960527, -0.25955718, -0.21362457, -0.18416127, -0.24075224, -0.2121021, -0.19119403, -0.24122001, -0.18179459, -0.23598715, -0.15871937, -0.16119902, -0.19875222",480.0
Barnet,2018Q3,720.0,4636.0,163131.0,3209.0,42597.0,7289.0,923.0,1840.0,348.0,490.0,1754.0,12644.0,226217.0,2018.0,6.0,London,E12000007,57.0,E09000003,"523168, 525026, 524130, 524870, 525000, 526253, 523375, 526096, 528784, 519184, 526650, 526107","192449, 186050, 196104, 189000, 193772, 192206, 189103, 190000, 188148, 187703, 192056, 192031","51.612871, 51.586647, 51.595016, 51.559489, 51.649837, 51.586192, 51.574702, 51.578097, 51.61322, 51.628033, 51.616072, 51.617399","-0.19425339, -0.22105883, -0.19820941, -0.20971165, -0.19868075, -0.18149682, -0.18025229, -0.14082238, -0.2799782, -0.22237983, -0.17226454, -0.17904792",288.0
Barnet,2018Q4,168.0,295.0,23152.0,231.0,2844.0,190.0,45.0,74.0,2.0,8.0,5.0,324.0,26846.0,2018.0,6.0,London,E12000007,57.0,E09000003,"521265, 523026, 522453, 523292, 522557","191113, 188750, 189431, 191670, 192855","51.605549, 51.621461, 51.610532, 51.584188, 51.59025","-0.23147261, -0.22164974, -0.24971213, -0.22572597, -0.23316812",120.0
Barnet,2019Q1,355.0,2542.0,105584.0,1990.0,28395.0,5209.0,720.0,1241.0,189.0,218.0,1479.0,9056.0,147567.0,2019.0,6.0,London,E12000007,57.0,E09000003,"525200, 524130, 523500, 523758","189000, 194160, 187000, 188084","51.578042, 51.586192, 51.567982, 51.632703","-0.20971165, -0.1949878, -0.2154008, -0.21698427",96.0
Barnet,2019Q2,1095.0,5447.0,283677.0,5159.0,57822.0,7488.0,1386.0,2454.0,406.0,603.0,1552.0,13889.0,365994.0,2019.0,6.0,London,E12000007,57.0,E09000003,"527504, 519450, 525467, 524326, 521000, 521653, 520760, 526520, 527680, 524744, 522059, 526030, 523600, 526930, 521046, 523479, 525015, 525791, 524640, 525800, 519146, 521840, 521200, 527347, 525941, 523000, 520700","192000, 192643, 192131, 188168, 188044, 192656, 188690, 189084, 195356, 192030, 192800, 191522, 191268, 193070, 190000, 195380, 192952, 195000, 191291, 192709, 187856, 192600, 197475, 194797, 188400","51.640847, 51.613653, 51.581048, 51.621354, 51.594556, 51.614061, 51.619291, 51.595296, 51.662243, 51.608814, 51.579167, 51.583005, 51.620065, 51.621287, 51.618138, 51.613962, 51.607246, 51.586416, 51.577744, 51.621024, 51.637571, 51.620125, 51.642775, 51.622399, 51.575776, 51.643117, 51.606485","-0.25626418, -0.27593583, -0.25355714, -0.22622353, -0.25093566, -0.2579573, -0.24416091, -0.2534216, -0.2194391, -0.18088304, -0.23987795, -0.28037392, -0.18416127, -0.16119902, -0.2417074, -0.16895729, -0.21700579, -0.19934144, -0.15717434, -0.18462799, -0.17520296, -0.18369693, -0.19467936, -0.20125991, -0.15871937, -0.18960527, -0.20599118",648.0
Barnet,2019Q3,865.0,4604.0,227790.0,3602.0,52971.0,8389.0,1111.0,2067.0,416.0,665.0,2483.0,15131.0,304098.0,2019.0,6.0,London,E12000007,57.0,E09000003,"518400, 525825, 525070, 523278, 523791, 521110, 523168, 526253, 526650, 522440, 523600, 525780, 528724, 527189, 525400, 528218, 526437, 524521, 522348, 524534, 520446","194063, 193300, 196122, 196252, 191773, 192031, 196000, 189103, 190000, 194363, 186300, 192449, 189895, 189270, 195544, 189400, 191835, 191069, 189550, 188017, 190834","51.589904, 51.56172, 51.590854, 51.649759, 51.62607, 51.59387, 51.577747, 51.6047, 51.602162, 51.612871, 51.588243, 51.650108, 51.633358, 51.630777, 51.650682, 51.61247, 51.64519, 51.611188, 51.617399, 51.595549, 51.586647","-0.25086294, -0.23374389, -0.290927, -0.14147166, -0.14888847, -0.21970318, -0.21362457, -0.22237983, -0.26188703, -0.21721692, -0.19119403, -0.19711131, -0.18558799, -0.23576187, -0.20333737, -0.17577034, -0.18516257, -0.16295246, -0.20135465, -0.17904792, -0.17226454",504.0
Barnet,2019Q4,236.0,288.0,22101.0,886.0,3440.0,535.0,58.0,80.0,24.0,34.0,24.0,755.0,27470.0,2019.0,6.0,London,E12000007,57.0,E09000003,"520050, 524300","197000, 190570","51.65805, 51.601185","-0.26803602, -0.20442334",48.0
Barnet,2020Q1,650.0,3195.0,135308.0,1451.0,37499.0,6305.0,770.0,1595.0,269.0,349.0,1659.0,10948.0,188401.0,,,,,,,,,,,
